Type,Name,Category,Price,FoodType,GST,Station,Description,Parent,ShortName,SKU,Default,SelectionType,Min,Max,Required,Group,Item
ITEM,Rahra Chicken,Main Course Non-Veg,0,nonveg,5,Kitchen,,,Rahra Chk,MCN010,,,,,,,
VARIANT,Single,,,329,,,,,,,MCN010-S,yes,,,,,Rahra Chicken
VARIANT,Family,,,499,,,,,,,MCN010-F,no,,,,,Rahra Chicken
ITEM,Bhuna Chicken,Main Course Non-Veg,0,nonveg,5,Kitchen,,,Bhuna Chk,MCN011,,,,,,,
VARIANT,Single,,,329,,,,,,,MCN011-S,yes,,,,,Bhuna Chicken
VARIANT,Family,,,499,,,,,,,MCN011-F,no,,,,,Bhuna Chicken
ITEM,Mutton Bagheli,Main Course Non-Veg,0,nonveg,5,Kitchen,,,Mut Bagheli,MCN012,,,,,,,
VARIANT,Single,,,369,,,,,,,MCN012-S,yes,,,,,Mutton Bagheli
VARIANT,Family,,,569,,,,,,,MCN012-F,no,,,,,Mutton Bagheli
ITEM,Mutton Masala,Main Course Non-Veg,0,nonveg,5,Kitchen,,,Mut Masala,MCN013,,,,,,,
VARIANT,Single,,,379,,,,,,,MCN013-S,yes,,,,,Mutton Masala
VARIANT,Family,,,579,,,,,,,MCN013-F,no,,,,,Mutton Masala
ITEM,Mutton Handi,Main Course Non-Veg,0,nonveg,5,Kitchen,,,Mut Handi,MCN014,,,,,,,
VARIANT,Single,,,379,,,,,,,MCN014-S,yes,,,,,Mutton Handi
VARIANT,Family,,,579,,,,,,,MCN014-F,no,,,,,Mutton Handi
ITEM,Dhawa Mutton,Main Course Non-Veg,0,nonveg,5,Kitchen,,,Dhawa Mut,MCN015,,,,,,,
VARIANT,Single,,,379,,,,,,,MCN015-S,yes,,,,,Dhawa Mutton
VARIANT,Family,,,579,,,,,,,MCN015-F,no,,,,,Dhawa Mutton
ITEM,Rahra Mutton,Main Course Non-Veg,0,nonveg,5,Kitchen,,,Rahra Mut,MCN016,,,,,,,
VARIANT,Single,,,379,,,,,,,MCN016-S,yes,,,,,Rahra Mutton
VARIANT,Family,,,579,,,,,,,MCN016-F,no,,,,,Rahra Mutton
ITEM,Mutton Kadhai,Main Course Non-Veg,0,nonveg,5,Kitchen,,,Kadhai Mut,MCN017,,,,,,,
VARIANT,Single,,,379,,,,,,,MCN017-S,yes,,,,,Mutton Kadhai
VARIANT,Family,,,579,,,,,,,MCN017-F,no,,,,,Mutton Kadhai
ITEM,Bhuna Mutton,Main Course Non-Veg,0,nonveg,5,Kitchen,,,Bhuna Mut,MCN018,,,,,,,
VARIANT,Single,,,379,,,,,,,MCN018-S,yes,,,,,Bhuna Mutton
VARIANT,Family,,,579,,,,,,,MCN018-F,no,,,,,Bhuna Mutton
ITEM,Fish Curry,Main Course Non-Veg,0,nonveg,5,Kitchen,,,Fish Curry,MCN019,,,,,,,
VARIANT,Single,,,299,,,,,,,MCN019-S,yes,,,,,Fish Curry
VARIANT,Family,,,449,,,,,,,MCN019-F,no,,,,,Fish Curry
ITEM,Fish Masala,Main Course Non-Veg,0,nonveg,5,Kitchen,,,Fish Masala,MCN020,,,,,,,
VARIANT,Single,,,329,,,,,,,MCN020-S,yes,,,,,Fish Masala
VARIANT,Family,,,499,,,,,,,MCN020-F,no,,,,,Fish Masala
ITEM,Egg Curry,Main Course Non-Veg,199,egg,5,Kitchen,,,Egg Curry,MCN021,,,,,,,
ITEM,Egg Masala,Main Course Non-Veg,229,egg,5,Kitchen,,,Egg Masala,MCN022,,,,,,,

ITEM,Tandoori Roti,Breads,30,veg,5,Tandoor,,,Tand Roti,BRD001,,,,,,,
ITEM,Tandoori Roti Butter,Breads,35,veg,5,Tandoor,,,Roti Butter,BRD002,,,,,,,
ITEM,Hari Mirch Ki Roti,Breads,35,veg,5,Tandoor,,,Hari Roti,BRD003,,,,,,,
ITEM,Missi Roti,Breads,35,veg,5,Tandoor,,,Missi Roti,BRD004,,,,,,,
ITEM,Naan,Breads,40,veg,5,Tandoor,,,Naan,BRD005,,,,,,,
ITEM,Butter Naan,Breads,50,veg,5,Tandoor,,,Butter Naan,BRD006,,,,,,,
ITEM,Garlic Naan,Breads,60,veg,5,Tandoor,,,Garlic Naan,BRD007,,,,,,,
ITEM,Laccha Paratha,Breads,60,veg,5,Tandoor,,,Laccha,BRD008,,,,,,,
ITEM,Ajwaini Paratha,Breads,55,veg,5,Tandoor,,,Ajwaini,BRD009,,,,,,,
ITEM,Pudina Paratha,Breads,55,veg,5,Tandoor,,,Pudina,BRD010,,,,,,,
ITEM,Aloo Paratha,Breads,89,veg,5,Tandoor,,,Aloo Prtha,BRD011,,,,,,,
ITEM,Aloo Pyaaz Paratha,Breads,110,veg,5,Tandoor,,,Aloo Pyaaz,BRD012,,,,,,,
ITEM,Gobhi Paratha,Breads,110,veg,5,Tandoor,,,Gobhi Prtha,BRD013,,,,,,,
ITEM,Paneer Paratha,Breads,110,veg,5,Tandoor,,,Pan Prtha,BRD014,,,,,,,
ITEM,Stuffed Kulcha,Breads,110,veg,5,Tandoor,,,Stuff Kulch,BRD015,,,,,,,
ITEM,Kashmiri Naan,Breads,80,veg,5,Tandoor,,,Kash Naan,BRD016,,,,,,,
ITEM,Bread Basket,Breads,210,veg,5,Tandoor,,,Bread Bskt,BRD017,,,,,,,

ITEM,Plain Rice,Rice & Biryani,139,veg,5,Kitchen,,,Plain Rice,RIC001,,,,,,,
ITEM,Jeera Rice,Rice & Biryani,159,veg,5,Kitchen,,,Jeera Rice,RIC002,,,,,,,
ITEM,Peas Pulao,Rice & Biryani,169,veg,5,Kitchen,,,Peas Pulao,RIC003,,,,,,,
ITEM,Veg Pulao,Rice & Biryani,169,veg,5,Kitchen,,,Veg Pulao,RIC004,,,,,,,
ITEM,Curd Rice,Rice & Biryani,169,veg,5,Kitchen,,,Curd Rice,RIC005,,,,,,,
ITEM,Kashmiri Pulao,Rice & Biryani,189,veg,5,Kitchen,,,Kash Pulao,RIC006,,,,,,,
ITEM,Veg Biryani,Rice & Biryani,299,veg,5,Kitchen,,,Veg Biryani,RIC007,,,,,,,
ITEM,Egg Biryani,Rice & Biryani,299,egg,5,Kitchen,,,Egg Biryani,RIC008,,,,,,,
ITEM,Chicken Biryani,Rice & Biryani,359,nonveg,5,Kitchen,,,Chk Biryani,RIC009,,,,,,,
ITEM,Mutton Biryani,Rice & Biryani,449,nonveg,5,Kitchen,,,Mut Biryani,RIC010,,,,,,,
ITEM,Fish Tikka Biryani,Rice & Biryani,399,nonveg,5,Kitchen,,,Fish Biryan,RIC011,,,,,,,
ITEM,Chicken Tikka Biryani,Rice & Biryani,399,nonveg,5,Kitchen,,,CTB,RIC012,,,,,,,

ITEM,Plain Curd,Raita,89,veg,5,Kitchen,,,Plain Curd,RAI001,,,,,,,
ITEM,Mix Veg Raita,Raita,99,veg,5,Kitchen,,,Mix Raita,RAI002,,,,,,,
ITEM,Boondi Raita,Raita,99,veg,5,Kitchen,,,Boondi Rait,RAI003,,,,,,,
ITEM,Fruit Raita,Raita,119,veg,5,Kitchen,,,Fruit Raita,RAI004,,,,,,,
ITEM,Pineapple Raita,Raita,119,veg,5,Kitchen,,,Pine Raita,RAI005,,,,,,,

ITEM,Papad Roasted,Accompaniments,29,veg,5,Kitchen,,,Papad Rst,ACC001,,,,,,,
ITEM,Papad Fry,Accompaniments,29,veg,5,Kitchen,,,Papad Fry,ACC002,,,,,,,
ITEM,Masala Papad,Accompaniments,69,veg,5,Kitchen,,,Mas Papad,ACC003,,,,,,,
ITEM,Masala Peanut,Accompaniments,119,veg,5,Kitchen,,,Mas Peanut,ACC004,,,,,,,
ITEM,Onion Salad,Accompaniments,89,veg,5,Kitchen,,,Onion Salad,ACC005,,,,,,,
ITEM,Green Salad,Accompaniments,99,veg,5,Kitchen,,,Green Salad,ACC006,,,,,,,
ITEM,Russian Salad,Accompaniments,119,veg,5,Kitchen,,,Russian Sal,ACC007,,,,,,,
ITEM,Kimchi Salad,Accompaniments,119,veg,5,Kitchen,,,Kimchi Sal,ACC008,,,,,,,
ITEM,Kuchumber Salad,Accompaniments,99,veg,5,Kitchen,,,Kuchumber,ACC009,,,,,,,
ITEM,Sprout Salad,Accompaniments,119,veg,5,Kitchen,,,Sprout Sal,ACC010,,,,,,,

ITEM,Choice of Ice Cream,Desserts,95,veg,5,Dessert,2 Scoops,,Ice Cream,DES001,,,,,,,
ITEM,Matka Kulfi,Desserts,109,veg,5,Dessert,,,Matka Kulfi,DES002,,,,,,,
ITEM,Gulab Jamun,Desserts,95,veg,5,Dessert,,,Gulab Jamun,DES003,,,,,,,
ITEM,Rasmalai,Desserts,109,veg,5,Dessert,,,Rasmalai,DES004,,,,,,,
ITEM,Shahi Thandi Kheer,Desserts,109,veg,5,Dessert,,,Shahi Kheer,DES005,,,,,,,
ITEM,Brownie With Ice Cream,Desserts,119,veg,5,Dessert,,,Brownie IC,DES006,,,,,,,
ITEM,Gajar Halwa,Desserts,119,veg,5,Dessert,Seasonal,,Gajar Halwa,DES007,,,,,,,

ADDON_GROUP,Spice Level,,,,,,,,,,,single,1,1,no,,
ADDON,Mild,,,0,veg,,,,,,,,,,,,Spice Level,
ADDON,Medium,,,0,veg,,,,,,,,,,,,Spice Level,
ADDON,Spicy,,,0,veg,,,,,,,,,,,,Spice Level,
ADDON,Extra Spicy,,,0,veg,,,,,,,,,,,,Spice Level,

ADDON_GROUP,Extra Toppings,,,,,,,,,,,multiple,0,5,no,,
ADDON,Extra Cheese,,,30,veg,,,,,,,,,,,,Extra Toppings,
ADDON,Extra Paneer,,,50,veg,,,,,,,,,,,,Extra Toppings,
ADDON,Extra Chicken,,,70,nonveg,,,,,,,,,,,,Extra Toppings,
ADDON,Extra Onion,,,20,veg,,,,,,,,,,,,Extra Toppings,
ADDON,Extra Capsicum,,,20,veg,,,,,,,,,,,,Extra Toppings,
ADDON,Extra Mushroom,,,40,veg,,,,,,,,,,,,Extra Toppings,
ADDON,Jalapeno,,,25,veg,,,,,,,,,,,,Extra Toppings,

ADDON_GROUP,Sauce Options,,,,,,,,,,,multiple,0,3,no,,
ADDON,Schezwan Sauce,,,20,veg,,,,,,,,,,,,Sauce Options,
ADDON,Mayonnaise,,,20,veg,,,,,,,,,,,,Sauce Options,
ADDON,Tomato Ketchup,,,10,veg,,,,,,,,,,,,Sauce Options,
ADDON,Mustard Sauce,,,15,veg,,,,,,,,,,,,Sauce Options,
ADDON,Mint Chutney,,,15,veg,,,,,,,,,,,,Sauce Options,
ADDON,Tamarind Chutney,,,15,veg,,,,,,,,,,,,Sauce Options,

ADDON_GROUP,Bread Choice,,,,,,,,,,,single,0,1,no,,
ADDON,With Butter Naan,,,50,veg,,,,,,,,,,,,Bread Choice,
ADDON,With Tandoori Roti,,,30,veg,,,,,,,,,,,,Bread Choice,
ADDON,With Laccha Paratha,,,60,veg,,,,,,,,,,,,Bread Choice,
ADDON,With Garlic Naan,,,60,veg,,,,,,,,,,,,Bread Choice,

ADDON_GROUP,Rice Choice,,,,,,,,,,,single,0,1,no,,
ADDON,With Jeera Rice,,,159,veg,,,,,,,,,,,,Rice Choice,
ADDON,With Plain Rice,,,139,veg,,,,,,,,,,,,Rice Choice,
ADDON,With Veg Pulao,,,169,veg,,,,,,,,,,,,Rice Choice,

ADDON_GROUP,Beverage Add-on,,,,,,,,,,,multiple,0,2,no,,
ADDON,Add Coke,,,99,veg,,,,,,,,,,,,Beverage Add-on,
ADDON,Add Fresh Lime Soda,,,99,veg,,,,,,,,,,,,Beverage Add-on,
ADDON,Add Lassi,,,99,veg,,,,,,,,,,,,Beverage Add-on,
ADDON,Add Mineral Water,,,29,veg,,,,,,,,,,,,Beverage Add-on,

ADDON_GROUP,Cooking Style,,,,,,,,,,,single,1,1,no,,
ADDON,Dry,,,0,veg,,,,,,,,,,,,Cooking Style,
ADDON,Gravy,,,0,veg,,,,,,,,,,,,Cooking Style,
ADDON,Semi Gravy,,,0,veg,,,,,,,,,,,,Cooking Style,

ADDON_GROUP,Portion Size,,,,,,,,,,,single,1,1,no,,
ADDON,Regular,,,0,veg,,,,,,,,,,,,Portion Size,
ADDON,Half,,,0,veg,,,,,,,,,,,,Portion Size,
ADDON,Full,,,0,veg,,,,,,,,,,,,Portion Size,

ADDON_GROUP,Ice Cream Flavors,,,,,,,,,,,single,1,1,no,,
ADDON,Vanilla,,,0,veg,,,,,,,,,,,,Ice Cream Flavors,
ADDON,Chocolate,,,0,veg,,,,,,,,,,,,Ice Cream Flavors,
ADDON,Strawberry,,,0,veg,,,,,,,,,,,,Ice Cream Flavors,
ADDON,Butterscotch,,,0,veg,,,,,,,,,,,,Ice Cream Flavors,
ADDON,Mango,,,0,veg,,,,,,,,,,,,Ice Cream Flavors,
